1	1677509343.83386	1677509343.91067	2
5	1677509343.75219	1677509343.93120	0
3	1677509343.84935	1677509343.95943	1
1	1677509343.93120	1677509343.99219	0
2	1677509343.91067	1677509344.03009	2
0	1677509343.99219	1677509344.07002	0
1	1677509344.03009	1677509344.09467	2
7	1677509343.95943	1677509344.13155	1
5	1677509344.07002	1677509344.19566	0
2	1677509344.09467	1677509344.23353	2
0	1677509344.19566	1677509344.27526	0
1	1677509344.19566	1677509344.27526	0
4	1677509344.13155	1677509344.30547	1
3	1677509344.23353	1677509344.36562	2
5	1677509344.30547	1677509344.48183	1
4	1677509344.36562	1677509344.51763	2
0	1677509344.51763	1677509344.55597	2
7	1677509344.27526	1677509344.64827	0
6	1677509344.48183	1677509344.67358	1
3	1677509344.55597	1677509344.70694	2
0	1677509344.67358	1677509344.74742	1
1	1677509344.67358	1677509344.74742	1
2	1677509344.70694	1677509344.85057	2
7	1677509344.64827	1677509344.93559	0
4	1677509344.85057	1677509344.96764	2
1	1677509344.96764	1677509345.00639	2
5	1677509344.93559	1677509345.04714	0
6	1677509344.74742	1677509345.07573	1
0	1677509345.00639	1677509345.11314	2
1	1677509345.00639	1677509345.11314	2
3	1677509345.07573	1677509345.21313	1
1	1677509345.21313	1677509345.25162	1
7	1677509345.04714	1677509345.34414	0
6	1677509345.11314	1677509345.37404	2
5	1677509345.25162	1677509345.42583	1
4	1677509345.34414	1677509345.46329	0
3	1677509345.37404	1677509345.51117	2
1	1677509345.46329	1677509345.52409	0
0	1677509345.52409	1677509345.63295	0
1	1677509345.52409	1677509345.63295	0
7	1677509345.42583	1677509345.66000	1
4	1677509345.51117	1677509345.68780	2
2	1677509345.66000	1677509345.79873	1
6	1677509345.63295	1677509345.84018	0
4	1677509345.68780	1677509345.87084	2
0	1677509345.87084	1677509345.91087	2
5	1677509345.79873	1677509345.95376	1
1	1677509345.91087	1677509345.97010	2
2	1677509345.84018	1677509345.98807	0
0	1677509345.97010	1677509346.02726	2
4	1677509345.95376	1677509346.08456	1
7	1677509345.98807	1677509346.16102	0
6	1677509346.02726	1677509346.19245	2
5	1677509346.08456	1677509346.22307	1
0	1677509346.19245	1677509346.26569	2
1	1677509346.19245	1677509346.26569	2
4	1677509346.16102	1677509346.28667	0
0	1677509346.26569	1677509346.33847	2
1	1677509346.26569	1677509346.33847	2
3	1677509346.22307	1677509346.37991	1
0	1677509346.37991	1677509346.45220	1
1	1677509346.37991	1677509346.45220	1
2	1677509346.28667	1677509346.48101	0
0	1677509346.48101	1677509346.59698	0
1	1677509346.48101	1677509346.59698	0
5	1677509346.45220	1677509346.63507	1
7	1677509346.33847	1677509346.67430	2
0	1677509346.67430	1677509346.73819	2
1	1677509346.67430	1677509346.73819	2
6	1677509346.59698	1677509346.79598	0
4	1677509346.63507	1677509346.82238	1
0	1677509346.73819	1677509346.88345	2
1	1677509346.73819	1677509346.88345	2
6	1677509346.79598	1677509346.93865	0
0	1677509346.88345	1677509346.97754	2
1	1677509346.88345	1677509346.97754	2
5	1677509346.82238	1677509347.01275	1
0	1677509346.97754	1677509347.04562	2
7	1677509346.93865	1677509347.12893	0
5	1677509347.01275	1677509347.17386	1
4	1677509347.04562	1677509347.19311	2
0	1677509347.12893	1677509347.22750	0
1	1677509347.12893	1677509347.22750	0
0	1677509347.22750	1677509347.29372	0
1	1677509347.22750	1677509347.29372	0
2	1677509347.17386	1677509347.33918	1
4	1677509347.19311	1677509347.37514	2
0	1677509347.33918	1677509347.38823	1
2	1677509347.37514	1677509347.49504	2
4	1677509347.38823	1677509347.52376	1
7	1677509347.29372	1677509347.62204	0
6	1677509347.49504	1677509347.64585	2
3	1677509347.52376	1677509347.68137	1
0	1677509347.62204	1677509347.70750	0
1	1677509347.62204	1677509347.70750	0
5	1677509347.64585	1677509347.75895	2
0	1677509347.75895	1677509347.82355	2
1	1677509347.75895	1677509347.82355	2
6	1677509347.68137	1677509347.84599	1
1	1677509347.82355	1677509347.92953	2
2	1677509347.70750	1677509347.94459	0
5	1677509347.84599	1677509347.98187	1
3	1677509347.92953	1677509348.03733	2
2	1677509347.98187	1677509348.11766	1
1	1677509348.11766	1677509348.17221	1
5	1677509348.03733	1677509348.20939	2
7	1677509347.94459	1677509348.24470	0
4	1677509348.17221	1677509348.27950	1
1	1677509348.24470	1677509348.29904	0
5	1677509348.20939	1677509348.33535	2
0	1677509348.29904	1677509348.37847	0
1	1677509348.29904	1677509348.37847	0
4	1677509348.27950	1677509348.44665	1
7	1677509348.33535	1677509348.50401	2
2	1677509348.37847	1677509348.53049	0
4	1677509348.44665	1677509348.56439	1
2	1677509348.53049	1677509348.63897	0
6	1677509348.50401	1677509348.67209	2
7	1677509348.56439	1677509348.75464	1
3	1677509348.63897	1677509348.77250	0
5	1677509348.67209	1677509348.81012	2
0	1677509348.81012	1677509348.85511	2
4	1677509348.77250	1677509348.93520	0
7	1677509348.75464	1677509348.97353	1
2	1677509348.85511	1677509349.00361	2
0	1677509348.93520	1677509349.02926	0
1	1677509348.93520	1677509349.02926	0
2	1677509349.00361	1677509349.12561	2
7	1677509348.97353	1677509349.16300	1
6	1677509349.02926	1677509349.18997	0
0	1677509349.18997	1677509349.24662	0
1	1677509349.18997	1677509349.24662	0
2	1677509349.12561	1677509349.27380	2
3	1677509349.16300	1677509349.29311	1
0	1677509349.27380	1677509349.33063	2
6	1677509349.29311	1677509349.41584	1
2	1677509349.33063	1677509349.44828	2
0	1677509349.41584	1677509349.48376	1
1	1677509349.41584	1677509349.48376	1
7	1677509349.24662	1677509349.52440	0
0	1677509349.48376	1677509349.56499	1
1	1677509349.48376	1677509349.56499	1
2	1677509349.44828	1677509349.59537	2
0	1677509349.56499	1677509349.63530	1
1	1677509349.56499	1677509349.63530	1
4	1677509349.52440	1677509349.65746	0
0	1677509349.63530	1677509349.69312	1
2	1677509349.59537	1677509349.77355	2
6	1677509349.69312	1677509349.90834	1
2	1677509349.77355	1677509349.93431	2
0	1677509349.90834	1677509349.96128	1
7	1677509349.65746	1677509350.00837	0
0	1677509350.00837	1677509350.04649	0
3	1677509349.93431	1677509350.08565	2
0	1677509350.04649	1677509350.17254	0
1	1677509350.04649	1677509350.17254	0
6	1677509349.96128	1677509350.20541	1
2	1677509350.08565	1677509350.23905	2
4	1677509350.17254	1677509350.33116	0
2	1677509350.23905	1677509350.37399	2
5	1677509350.20541	1677509350.40702	1
1	1677509350.37399	1677509350.43707	2
4	1677509350.33116	1677509350.46903	0
1	1677509350.43707	1677509350.50088	2
3	1677509350.40702	1677509350.53610	1
0	1677509350.50088	1677509350.56777	2
1	1677509350.50088	1677509350.56777	2
5	1677509350.53610	1677509350.69780	1
7	1677509350.46903	1677509350.71705	0
6	1677509350.56777	1677509350.74348	2
1	1677509350.74348	1677509350.78314	2
0	1677509350.78314	1677509350.84626	2
1	1677509350.78314	1677509350.84626	2
5	1677509350.69780	1677509350.88053	1
1	1677509350.84626	1677509350.89796	2
0	1677509350.88053	1677509350.92672	1
7	1677509350.71705	1677509351.00463	0
5	1677509350.89796	1677509351.02759	2
0	1677509351.00463	1677509351.07756	0
1	1677509351.00463	1677509351.07756	0
6	1677509350.92672	1677509351.11214	1
0	1677509351.07756	1677509351.15910	0
1	1677509351.07756	1677509351.15910	0
5	1677509351.02759	1677509351.18462	2
1	1677509351.18462	1677509351.21799	2
3	1677509351.11214	1677509351.26112	1
6	1677509351.15910	1677509351.32160	0
7	1677509351.21799	1677509351.34776	2
3	1677509351.26112	1677509351.37816	1
6	1677509351.32160	1677509351.43803	0
4	1677509351.37816	1677509351.47030	1
5	1677509351.43803	1677509351.53584	0
7	1677509351.34776	1677509351.56589	2
6	1677509351.47030	1677509351.61431	1
0	1677509351.61431	1677509351.67129	1
1	1677509351.61431	1677509351.67129	1
5	1677509351.53584	1677509351.68935	0
2	1677509351.56589	1677509351.70124	2
0	1677509351.68935	1677509351.72631	0
3	1677509351.67129	1677509351.80665	1
4	1677509351.70124	1677509351.83171	2
6	1677509351.72631	1677509351.87203	0
1	1677509351.87203	1677509351.91404	0
3	1677509351.83171	1677509351.98267	2
7	1677509351.80665	1677509352.14927	1
2	1677509351.98267	1677509352.17581	2
6	1677509351.91404	1677509352.19333	0
4	1677509352.14927	1677509352.29499	1
2	1677509352.17581	1677509352.32962	2
3	1677509352.19333	1677509352.35080	0
1	1677509352.32962	1677509352.38973	2
4	1677509352.29499	1677509352.44546	1
1	1677509352.38973	1677509352.46250	2
3	1677509352.35080	1677509352.48718	0
1	1677509352.46250	1677509352.56056	2
6	1677509352.44546	1677509352.60362	1
0	1677509352.56056	1677509352.63268	2
1	1677509352.56056	1677509352.63268	2
3	1677509352.60362	1677509352.71998	1
2	1677509352.63268	1677509352.76272	2
7	1677509352.48718	1677509352.79260	0
5	1677509352.71998	1677509352.86607	1
4	1677509352.76272	1677509352.89025	2
3	1677509352.79260	1677509352.92365	0
0	1677509352.89025	1677509352.97545	2
1	1677509352.89025	1677509352.97545	2
6	1677509352.86607	1677509353.09511	1
3	1677509352.97545	1677509353.11075	2
0	1677509353.09511	1677509353.14775	1
1	1677509353.09511	1677509353.14775	1
2	1677509353.11075	1677509353.22505	2
3	1677509353.14775	1677509353.26278	1
7	1677509352.92365	1677509353.29836	0
0	1677509353.29836	1677509353.35093	0
1	1677509353.29836	1677509353.35093	0
4	1677509353.22505	1677509353.36416	2
6	1677509353.26278	1677509353.43190	1
0	1677509353.43190	1677509353.49110	1
1	1677509353.43190	1677509353.49110	1
4	1677509353.36416	1677509353.51404	2
2	1677509353.35093	1677509353.53302	0
5	1677509353.49110	1677509353.62545	1
6	1677509353.51404	1677509353.66997	2
4	1677509353.53302	1677509353.69885	0
0	1677509353.66997	1677509353.72346	2
4	1677509353.69885	1677509353.81352	0
7	1677509353.62545	1677509353.85535	1
3	1677509353.72346	1677509353.87768	2
0	1677509353.85535	1677509353.89865	1
6	1677509353.81352	1677509353.98321	0
5	1677509353.87768	1677509354.00353	2
3	1677509353.89865	1677509354.03314	1
0	1677509354.03314	1677509354.10230	1
1	1677509354.03314	1677509354.10230	1
2	1677509353.98321	1677509354.13312	0
0	1677509354.13312	1677509354.18635	0
1	1677509354.13312	1677509354.18635	0
5	1677509354.10230	1677509354.26587	1
7	1677509354.00353	1677509354.30384	2
3	1677509354.18635	1677509354.39476	0
4	1677509354.30384	1677509354.43397	2
6	1677509354.26587	1677509354.45726	1
0	1677509354.39476	1677509354.47649	0
4	1677509354.45726	1677509354.60394	1
6	1677509354.47649	1677509354.62179	0
7	1677509354.43397	1677509354.73379	2
3	1677509354.60394	1677509354.75664	1
6	1677509354.62179	1677509354.88554	0
5	1677509354.73379	1677509354.91850	2
0	1677509354.91850	1677509354.98489	2
1	1677509354.91850	1677509354.98489	2
7	1677509354.75664	1677509355.01845	1
6	1677509354.88554	1677509355.04612	0
0	1677509355.01845	1677509355.08029	1
1	1677509355.01845	1677509355.08029	1
4	1677509355.04612	1677509355.14941	0
5	1677509354.98489	1677509355.16832	2
0	1677509355.14941	1677509355.20309	0
0	1677509355.20309	1677509355.24998	0
0	1677509355.24998	1677509355.32066	0
1	1677509355.24998	1677509355.32066	0
3	1677509355.16832	1677509355.33480	2
7	1677509355.08029	1677509355.35726	1
0	1677509355.32066	1677509355.37958	0
5	1677509355.33480	1677509355.47037	2
4	1677509355.37958	1677509355.54230	0
7	1677509355.35726	1677509355.57810	1
3	1677509355.47037	1677509355.59713	2
1	1677509355.54230	1677509355.62164	0
3	1677509355.59713	1677509355.72001	2
4	1677509355.57810	1677509355.74932	1
2	1677509355.62164	1677509355.77404	0
0	1677509355.74932	1677509355.82224	1
1	1677509355.74932	1677509355.82224	1
2	1677509355.77404	1677509355.90838	0
4	1677509355.82224	1677509355.99273	1
3	1677509355.90838	1677509356.01766	0
7	1677509355.72001	1677509356.03971	2
0	1677509355.99273	1677509356.06995	1
1	1677509355.99273	1677509356.06995	1
3	1677509356.01766	1677509356.15548	0
4	1677509356.03971	1677509356.17849	2
2	1677509356.06995	1677509356.21628	1
0	1677509356.17849	1677509356.25516	2
1	1677509356.17849	1677509356.25516	2
4	1677509356.21628	1677509356.34968	1
3	1677509356.25516	1677509356.37642	2
2	1677509356.34968	1677509356.47094	1
7	1677509356.15548	1677509356.53349	0
6	1677509356.37642	1677509356.55161	2
2	1677509356.47094	1677509356.60239	1
4	1677509356.55161	1677509356.65894	2
5	1677509356.53349	1677509356.69412	0
5	1677509356.69412	1677509356.83932	0
7	1677509356.60239	1677509356.87357	1
6	1677509356.65894	1677509356.95516	2
4	1677509356.83932	1677509356.97148	0
5	1677509356.87357	1677509356.99856	1
0	1677509356.97148	1677509357.09794	0
1	1677509356.97148	1677509357.09794	0
2	1677509356.95516	1677509357.12148	2
5	1677509356.99856	1677509357.14911	1
4	1677509357.09794	1677509357.24786	0
6	1677509357.12148	1677509357.28350	2
0	1677509357.24786	1677509357.31767	0
1	1677509357.24786	1677509357.31767	0
5	1677509357.28350	1677509357.43713	2
6	1677509357.31767	1677509357.46941	0
7	1677509357.14911	1677509357.50279	1
5	1677509357.43713	1677509357.58471	2
6	1677509357.46941	1677509357.60897	0
3	1677509357.50279	1677509357.64089	1
0	1677509357.60897	1677509357.66303	0
2	1677509357.58471	1677509357.71468	2
0	1677509357.71468	1677509357.79600	2
1	1677509357.71468	1677509357.79600	2
5	1677509357.64089	1677509357.82335	1
0	1677509357.79600	1677509357.87170	2
1	1677509357.79600	1677509357.87170	2
2	1677509357.82335	1677509357.97218	1
4	1677509357.87170	1677509357.99105	2
0	1677509357.97218	1677509358.03492	1
1	1677509357.97218	1677509358.03492	1
7	1677509357.66303	1677509358.08821	0
0	1677509358.08821	1677509358.13336	0
1	1677509358.08821	1677509358.13336	0
3	1677509357.99105	1677509358.16376	2
2	1677509358.13336	1677509358.25676	0
5	1677509358.16376	1677509358.27784	2
6	1677509358.03492	1677509358.30701	1
2	1677509358.25676	1677509358.39637	0
4	1677509358.30701	1677509358.43077	1
5	1677509358.27784	1677509358.45574	2
2	1677509358.39637	1677509358.52927	0
0	1677509358.52927	1677509358.57181	0
3	1677509358.43077	1677509358.58992	1
5	1677509358.45574	1677509358.68052	2
4	1677509358.57181	1677509358.75689	0
3	1677509358.68052	1677509358.78628	2
0	1677509358.75689	1677509358.83071	0
1	1677509358.75689	1677509358.83071	0
0	1677509358.83071	1677509358.86187	0
6	1677509358.58992	1677509358.89903	1
3	1677509358.78628	1677509358.91971	2
0	1677509358.86187	1677509358.93381	0
6	1677509358.89903	1677509359.04204	1
4	1677509358.91971	1677509359.06097	2
0	1677509359.04204	1677509359.08468	1
1	1677509359.06097	1677509359.11326	2
7	1677509358.93381	1677509359.13228	0
4	1677509359.08468	1677509359.19305	1
5	1677509359.13228	1677509359.24918	0
2	1677509359.11326	1677509359.26780	2
0	1677509359.24918	1677509359.37461	0
1	1677509359.24918	1677509359.37461	0
3	1677509359.19305	1677509359.39790	1
0	1677509359.39790	1677509359.45269	1
1	1677509359.39790	1677509359.45269	1
2	1677509359.37461	1677509359.49588	0
0	1677509359.45269	1677509359.52019	1
1	1677509359.45269	1677509359.52019	1
6	1677509359.26780	1677509359.54428	2
0	1677509359.52019	1677509359.56643	1
2	1677509359.49588	1677509359.61851	0
1	1677509359.54428	1677509359.63696	2
5	1677509359.56643	1677509359.74210	1
0	1677509359.74210	1677509359.79626	1
1	1677509359.74210	1677509359.79626	1
7	1677509359.61851	1677509359.82450	0
2	1677509359.63696	1677509359.84109	2
4	1677509359.79626	1677509359.89092	1
3	1677509359.82450	1677509359.96280	0
5	1677509359.89092	1677509360.02758	1
7	1677509359.84109	1677509360.07604	2
0	1677509360.02758	1677509360.10567	1
3	1677509360.07604	1677509360.22242	2
6	1677509359.96280	1677509360.26622	0
4	1677509360.22242	1677509360.35440	2
7	1677509360.10567	1677509360.39502	1
6	1677509360.26622	1677509360.44757	0
4	1677509360.35440	1677509360.47863	2
2	1677509360.39502	1677509360.52672	1
5	1677509360.44757	1677509360.60332	0
3	1677509360.47863	1677509360.63660	2
0	1677509360.60332	1677509360.67784	0
1	1677509360.60332	1677509360.67784	0
2	1677509360.52672	1677509360.69561	1
0	1677509360.69561	1677509360.75882	1
1	1677509360.69561	1677509360.75882	1
4	1677509360.63660	1677509360.78599	2
0	1677509360.78599	1677509360.85082	2
1	1677509360.78599	1677509360.85082	2
5	1677509360.67784	1677509360.87673	0
0	1677509360.85082	1677509360.91931	2
5	1677509360.87673	1677509360.99700	0
6	1677509360.91931	1677509361.08198	2
0	1677509360.99700	1677509361.14244	0
1	1677509360.99700	1677509361.14244	0
7	1677509360.75882	1677509361.19882	1
1	1677509361.19882	1677509361.24248	1
2	1677509361.14244	1677509361.25917	0
0	1677509361.25917	1677509361.33079	0
1	1677509361.25917	1677509361.33079	0
3	1677509361.24248	1677509361.38759	1
6	1677509361.08198	1677509361.42358	2
5	1677509361.33079	1677509361.52117	0
2	1677509361.38759	1677509361.54529	1
3	1677509361.42358	1677509361.59895	2
4	1677509361.52117	1677509361.63776	0
6	1677509361.54529	1677509361.71419	1
5	1677509361.63776	1677509361.77727	0
2	1677509361.71419	1677509361.84648	1
6	1677509361.77727	1677509362.02613	0
7	1677509361.59895	1677509362.05347	2
4	1677509361.84648	1677509362.08529	1
0	1677509362.05347	1677509362.13577	2
1	1677509362.05347	1677509362.13577	2
5	1677509362.02613	1677509362.18545	0
0	1677509362.13577	1677509362.21078	2
1	1677509362.13577	1677509362.21078	2
5	1677509362.18545	1677509362.31814	0
7	1677509362.08529	1677509362.34402	1
0	1677509362.31814	1677509362.41349	0
1	1677509362.31814	1677509362.41349	0
6	1677509362.21078	1677509362.45204	2
0	1677509362.41349	1677509362.49622	0
1	1677509362.41349	1677509362.49622	0
2	1677509362.45204	1677509362.58988	2
3	1677509362.49622	1677509362.62423	0
0	1677509362.58988	1677509362.65237	2
7	1677509362.34402	1677509362.70951	1
1	1677509362.62423	1677509362.72363	0
0	1677509362.70951	1677509362.75411	1
4	1677509362.65237	1677509362.78294	2
0	1677509362.78294	1677509362.84741	2
1	1677509362.78294	1677509362.84741	2
2	1677509362.84741	1677509362.97092	2
6	1677509362.75411	1677509362.99341	1
0	1677509362.97092	1677509363.02587	2
1	1677509363.02587	1677509363.06938	2
7	1677509362.72363	1677509363.10579	0
3	1677509362.99341	1677509363.16107	1
1	1677509363.16107	1677509363.20080	1
5	1677509363.06938	1677509363.25465	2
1	1677509363.25465	1677509363.29610	2
1	1677509363.29610	1677509363.34748	2
4	1677509363.20080	1677509363.38992	1
0	1677509363.34748	1677509363.44237	2
1	1677509363.34748	1677509363.44237	2
6	1677509363.10579	1677509363.47603	0
4	1677509363.38992	1677509363.51665	1
0	1677509363.47603	1677509363.54851	0
1	1677509363.47603	1677509363.54851	0
0	1677509363.54851	1677509363.63225	0
1	1677509363.54851	1677509363.63225	0
5	1677509363.44237	1677509363.64819	2
4	1677509363.51665	1677509363.68011	1
2	1677509363.63225	1677509363.76986	0
0	1677509363.76986	1677509363.82191	0
0	1677509363.82191	1677509363.85979	0
6	1677509363.64819	1677509363.92791	2
5	1677509363.68011	1677509363.98105	1
3	1677509363.85979	1677509364.00286	0
2	1677509363.98105	1677509364.13404	1
7	1677509363.92791	1677509364.16747	2
6	1677509364.00286	1677509364.18460	0
0	1677509364.13404	1677509364.20654	1
1	1677509364.13404	1677509364.20654	1
0	1677509364.20654	1677509364.24489	1
3	1677509364.16747	1677509364.33161	2
2	1677509364.18460	1677509364.36539	0
4	1677509364.24489	1677509364.40163	1
5	1677509364.36539	1677509364.49014	0
2	1677509364.40163	1677509364.51628	1
7	1677509364.33161	1677509364.55458	2
3	1677509364.49014	1677509364.58572	0
4	1677509364.51628	1677509364.65238	1
0	1677509364.65238	1677509364.68556	1
5	1677509364.58572	1677509364.72147	0
7	1677509364.55458	1677509364.82964	2
6	1677509364.68556	1677509364.86000	1
4	1677509364.72147	1677509364.88885	0
0	1677509364.82964	1677509364.91616	2
1	1677509364.82964	1677509364.91616	2
3	1677509364.86000	1677509365.00443	1
0	1677509365.00443	1677509365.07094	1
1	1677509365.00443	1677509365.07094	1
